0,NUM,TWEET,CLASS
168,1.49E+18,"Russia calls on the UK to ""stop spreading nonsense"" after it accused Moscow of plot to install pro-Russian leader in Ukraine",UC
169,1.49E+18,"🇺🇦🇺🇸 Footage has surfaced on the Internet confirming the presence of American ""instructors"" on the line of contact in Donbass.  The video was posted by one of the American mercenaries.  Ukrainian flags and UPA flags flash in the frame.\n#USA #Ukraine https://t.co/9RMiZeLJBO",PY
170,1.49E+18,@BryanDeanWright Biden sounds spacey when anyone says the word Ukraine. Strange performance between Russia and Ukraine.,AX
171,1.49E+18,"Biden is threatening a military response if Russia invades Ukraine and is also sending a ton of free weapons to Ukraine. Not one reporter or member of Congress has asked ""How are we going to pay for that?"".",PY
172,1.49E+18,@alisseytwit @AVindman Lt. Col. Vindman 3 scenarios make no mention of strategic nuclear strikes or importantly tactical nuclear strikes. Russia's 2014 updated military doctrine  included provisions for preemptive nuclear strikes against its declared enemy NATO/US that Kremlin says occupied Ukraine.,UC
173,1.49E+18,@markgoldbridge we need to put more crosses in and if we do our attack can be threating against teams and ronnie getting goals again,AX
174,1.49E+18,It doesn’t appear Russia has great opsec on its foreign intel operations. https://t.co/ztLNAuDzNF,AX
175,1.49E+18,I keep seeing headlines stating that Russia’s planning to invade Ukraine and/or replace its government. And I’m just sitting here like is that supposed to be a bad thing? I mean even if its true and not just more propaganda being spewed from our oppressive government….,DN
176,1.49E+18,@LucasFoxNews You guys do not have a choice. You cannot trust Putin anymore than you can trust Trump. They are a coalition against the world. Just add Hitler in the equation and you have a Triumvirate!,DN
177,1.49E+18,"@lesliesusan2022 @DocAtCDI My ex was a abuser and a alcoholic. I tried to leave once before but he agreed to rehab. Had 2 good years together but he slipped. Asked him to do rehab again he said no, I said goodbye. He died at 52, heart attack",AX
178,1.49E+18,BREAKING: State Department orders families of U.S. embassy personnel in Ukraine to begin evacuating the country as soon as Monday: U.S. officials,DY*
179,1.49E+18,I'm starting to think that Ukraine stopped buying Hunter Biden paintings.,AX
180,1.49E+18,@madudilaurentis e o bichinho de luz que invade a casa e cai até no prato de comida? JESUS AMADO,AX
181,1.49E+18,"@Dhoe7 @Acyn No, he addressed Russia the night before when he said everyone was being mean to Putin &amp; that’s why Ukraine deserves to be invaded (paraphrasing). Then the next night it was M&amp;M’s.",PY
182,1.49E+18,"@jamesknight2019 @DocMustafa @apmassaro3 @IntelCrab This is true, but the diffusion of power in the EU makes it hard to classify ""Europe"" as a single actor. Take for example the differing stances of countries like Spain and the UK vs Germany France towards the issue in Ukraine. Washington doesn't have that problem.",AX
183,1.49E+18,"NEW YORK (AP) -- Igor Fruman, who aided Giuliani in Ukraine, gets 1 year in prison for giving a Russian's cash to US politicians.",AX
184,1.49E+18,"If you don't think that the disaster that was the Afghanistan withdrawal has played a role in Putin's aggressiveness in Ukraine, you haven't been paying attention. \n\nThere are real consequences to signaling weakness and a desperation to disengage to other global powers.",UC
185,1.49E+18,The MSM is now promoting war in Ukraine. \nThis is utterly insane and no good will come of it.,UC
186,1.49E+18,"#UPDATE Britain alleged that it had information that Moscow was ""looking to install a pro-Russian leader in Kyiv"" as fears of a Russian invasion of Ukraine grow https://t.co/wgTmYQ4dsK",PY
187,1.49E+18,@invest_answers Putin should stop 😞,UC
188,1.49E+18,GUEST APPEARANCE: Closing Willard not a good idea — It's the latest in continued attack on New Yorkers’ safety | Opinion | https://t.co/TaDHTH1RgH https://t.co/jBC3Ut1LJU,AX
189,1.49E+18,"Que vergonha , como a torcida invade campo assim em um clássico !",AX
190,1.49E+18,We're winning. I can feel the momentum shifting.\n\nAnticipate more aggressive attacks from the left. They're about to hit pure desperation because they feel it too. \n\nDon't let them bother you. They have no power,AX
191,1.49E+18,Another feather in the Karachi Kings cap \n\nMultiple fixers in the squad ✅\n\nMisogynistic foreign player ✅\n\nPace attack that averages 120kph ✅\n\nWorst social media team ✅\n\nMain sponsor is ARY which hosts interviews with gutter journalists like the shameless guy in the video ✅ https://t.co/ZWEuZbiBJP,AX
192,1.49E+18,Možda da probate nešto drugo u Ukrajini @BorisJohnson Ovo je zaista traljavo sa pričom o invaziji i marionetskoj vladi #Russia Pored ovih podataka koji se odnose na celi svet a tiče se UK odgovornosti #COVID19 https://t.co/HrXYGoN4rH,AX
193,1.49E+18,BREAKING: State Department orders families of U.S. embassy personnel in Ukraine to begin evacuating the country as soon as Monday: U.S. officials,PY
194,1.49E+18,Full blown coup?  That’s two by Putin supporters in the past year. https://t.co/Ub8xj86sSm,UC
195,1.49E+18,"@TWilsonOttawa Also: US negotiating with Qatar to provide LNG via tanker to Europe to make up for loss of Russian supply; China, Russia and Iran currently conducting a naval exercise in the Indian Ocean.\n\nhttps://t.co/U82WrFhqFb\n\nhttps://t.co/BxfIczUBjX",AX
196,1.49E+18,"Wow! Congratulations, Team ALEIAN! \n\n""ALEIAN INVADES LUZVIMIN"" is currently on the fourth spot in the Philippines trending list with more than forty-seven thousand tweets! \n\nKeep on tweeting, Kumunizens! https://t.co/W3GIUQZDaK",AX
197,1.49E+18,Japan’s invasion of Manchuria in 1931 wasn’t the world’s  problem. Until it was.\n\nGermany‘s and the Soviet Union’s invasion of Poland in 1939 wasn’t the world’s problem. Until it was.\n\nRussia’s invasion of Ukraine in 2014 wasn’t the world’s problem. Now it is.,AX
198,1.49E+18,@MID_RF @StateDept @RussiaInUSA @USApoRusski @USEmbRu @natomission_ru @NATOpoRusski @RusembUkraine @MFA_Ukraine @mission_russian @RussianEmbassyR @ConsRusLvov Очередное вранье от МИДа РФ,AX
199,1.49E+18,I love that people are finally realizing how often the feds make videos or go to rallies or create accounts or somehow otherwise pretend to be “terrorists” to make a movement seem like it’s actually an attack.,AX
200,1.49E+18,"@MattH_4America One day milky is gone,  next day it is back.  One day we have meat shelves empty. Next trip is another shortage.  \n\n...sorta like in Soviet Russia, right before they ran out of food.",AX
201,1.49E+18,@bambarami @Boomer_Sooner74 @JackPosobiec Is the Nordstream 2 the only reason y'all want Ukraine?,AX
202,1.49E+18,"This is an unprecedented from the UK. \n\n""We have information that indicates the Russian Government is looking to install a pro-Russian leader in Kyiv as it considers whether to invade and occupy Ukraine.""\n\nhttps://t.co/V6O5eFNqwL",PY
203,1.49E+18,@europapress Éste sinvergüenza chantagista y vividor del sistema democrático del que no cree y utilizas para vivir del sistema sin importarle nada el bienestar del resto d la población...NO somos tontos y sabemos d dónde vienes y d qué vives ahora. Si te dejaran tu modelo d gobierno es Putin.,AX
204,1.49E+18,Shame. I liked Admiral Von Ribbentrop.\n\nhttps://t.co/nxRtNl4NOj,AX
205,1.49E+18,"@BarackObama @potus is not just  WEAK leader here domestically.  He is a WEAK leader globally, as well. WHY did you FORCE this WEAK man on us, @BarackObama ? For your Wall street palls who hold your leash?  We wanted @BernieSanders .  A man  who LEADS FROM THE FRONT. https://t.co/zjMy0tn9sO",AX
206,1.49E+18,"The German navy chief has resigned, hours after voicing “respect” for Putin’s actions and claiming Western sanctions against Russia would go into the “wrong direction”.\nSay about 🇩🇪 what you want, but we remain a vibrant and sensitive democracy where mistakes have consequences.",AX
207,1.49E+18,"While arms deliveries are off the table, Germany plans to send a field medical facility to Ukraine in February.\n\nhttps://t.co/lgGkJ46hA8",PY
208,1.49E+18,@bearded_1der @twittxrfingers @fbombs_ @barstoolsports DC has a better O-Line and better passing attack for teams to fear but lght,AX
209,1.49E+18,"@TgMacro I’m a RV listener to you. \n\nDo you think Ukraine can get Gold moving UP? \n\nUkraine: potential to turn into GIANT MESS. \n\nRising Energy Prices &gt; KEY Driver for Inflation!  \nAlso Rising Rents: Start of Renter Evictions now playing out. \n\nBOTTOM LINE: if gold doesn’t rise now, WHEN?",AX
210,1.49E+18,The Biden Administration won't lift a finger to secure our border but will happily give Ukraine $200 million to secure their border.,UC
211,1.49E+18,"Due to the recent increase in drone attacks, the UK must pressure the 🇪🇹 govt to enforce a #NoFlyZoneInTigray that does not hinder humanitarian access but prevents indiscriminate airstrikes on civilian areas in #Tigray. #TigrayGenocide @BorisJohnson @FCDOGovUK @UKMissionGeneva",AX
212,1.49E+18,"Cuando las bolsas mundiales y las criptomonedas #Crypto estén en mínimos asistiremos al punto álgido de la guerra entre 🇷🇺 #Rusia #Russia y 🇺🇦 #Ucrania #Ukraine #OTAN\n\nBolsas en mínimos, guerra #WAR, sangre en las calles..\n\nLos pardillos malvenderán y los tiburones comprarán.",AX
213,1.49E+18,"NSC spokesperson @emilyhorne46 says in response “This kind of plotting is deeply concerning. The Ukrainian people have the sovereign right to determine their own future, and we stand with our democratically-elected partners in Ukraine.”",AX
214,1.49E+18,FBI agents and the House panel investigating the January 6 attack on the Capitol have both learned of an alleged plan by allies of retired army Lt Gen Michael Flynn to gather “intelligence” on top Republicans to “move” them to back election audits in key states Trump lost.,AX
215,1.49E+18,Attack on Titan fans tomorrow https://t.co/XeKoybeMEX,AX
216,1.49E+18,"@scottachange That was the point.Religions are usually intertwined with governments.Those conquests would have happened even if there was no religions involved.When a country invades another,the first thing they do is destroy the cultural identity which usually involves religious icons.",AX
217,1.49E+18,#Stop_Islamophobia\n#Muslim_Lives_Matter\n#Indian_Muslims_Under_Attack \n#Free_Kashmir\n#End_Rohingya_Genocide\n#Justice_For_Rohingya\n#Boycott_French_Products\n#Save_Uyghur\n#Boycott_China\n#Uyghur_Lives_Matter\n#Israel_Is_An_Aparthied_State\n#Free_Palestinian_Prisoners \n#Zionism_Is_Racism https://t.co/zQTciwLceP,AX
218,1.49E+18,"Consider how this is just the continuation of Russia's 2016 efforts. \n\nManafort's trade was, in part, helping Russia install the Yanu crony of the hour. https://t.co/NdETtu9lBJ",AX
219,1.49E+18,Update: UK Foreign Secretary Liz Truss: We will not tolerate Kremlin plot to install pro-Russian leadership in Ukraine. \n \nThe Kremlin knows a military incursion would be a massive strategic mistake &amp; the UK and our partners would impose a severe cost on Russia.,PY
220,1.49E+18,Very unusual. Tonight’s #FCDO statement re Russia &amp; Ukraine https://t.co/ZFfcHPf364,AX
221,1.49E+18,O cara invade o gramado com uma FACA pra ir em cima de jogador de 15 a 20 anos,AX
222,1.49E+18,"This is OUR FLAG!\nNot his, not theirs.\nOur Flag Cares\nOur Flag has Compassion\nOur Flag Protects \nOur Flag doesn’t hate\nOur Flag Loves\nOur Flag doesn’t demean\nOur Flag Supports\nOur Flag doesn’t attack\nOur Flag Respects\nOur Flag has Dignity\nOur Flag is Hope\nTake back OUR Flag! https://t.co/xNCi8SiRpL",AX
223,1.49E+18,"Numa competição de JOVENS, um TORCEDOR invade o campo com uma FACA para ferir um JOGADOR. É uma doença. Vai sair de lá e vai para casa! Não há como esse país dar certo. Não há. É absurdo.",AX
224,1.49E+18,"Canada stands resolute in its support of Ukraine’s sovereignty, territorial integrity and independence.\n\nUkrainians can always count on Canada to be there for them when needed. #StandWithUkraine https://t.co/WsgXHk4du7",UC
225,1.49E+18,"Breaking: The UK foreign office said in a statement on Saturday that it has information the Russian government is planning to ""install a pro-Russian leader in Kyiv as it considers whether to invade and occupy Ukraine.""",PY
226,1.49E+18,"All 5 Ukrainians identified by the British government as part of a plot to install a pro-Russian government in Ukraine were top officials in the YANUKOVYCH regime, which was advised at the highest levels by PAUL MANAFORT. https://t.co/ZM6KwaoPhY",PY
227,1.49E+18,FBI agents and the House panel investigating the January 6 attack on the Capitol have both learned of an alleged plan by allies of retired army Lt Gen Michael Flynn to gather “intelligence” on top Republicans to “move” them to back election audits in key states Trump lost.,AX
228,1.49E+18,"O FILHA DA PUTA ME INVADE UM CAMPO COM UMA FACA, EM UM JOGO DE MLK, VTNC",AX
229,1.49E+18,"Ett beteende av maktarrogans som för tankarna till ledare som Trump och Putin. Ett beteende som definitivt inte kan accepteras i vår demokrati. Inte ens av Socialdemokrater, även om förväntningarna på dem är låga.\nDet är en skandal som bör leda till avgång.https://t.co/QSV8L1B0sk https://t.co/NLDzGVoX7I",AX
