Num,Tweet,Label
1.4941E+18,"Sending my support and wishes of strength to all people of #Ukraine🇺🇦 on National unity day! Lithuania 🇱🇹 stands with you and will always support Ukraine in its aspiration for peace and democracy. Ми з вами в День єднання, українцi!\n@ZelenskyyUa https://t.co/FvCqAX3hOv",
1.4941E+18,Jair Bolsonaro se quedó sin el apoyo de EEUU por hacerle campaña a Trump.\n\nNo le ha quedado más remedio que pedirle clemencia a Putin. Y Putin lo humilla haciendo que le rinda homenajes a monumentos comunistas.\n\nEste es el final del bravucón fascista que tanto cacareaba.,
1.4941E+18,"@omgwtfbrb1min @KyleKulinski If you attack people in an industry, don't expect them to just lay down and wither away...\nMedical Mandates and required to have proof of getting an experimental medical treatment violates peoples' essential human rights...\nProve me wrong...",
1.4941E+18,Uma curiosidade sobre a Rússia: A Rússia é conhecida como celeiro de hackers. \nÉ só isso que eu quero dizer mesmo.,
1.4941E+18,@lazarorosa25 O caba sai da qui pra levar chifre lá na Rússia e muito fi do a égua viu,
1.4941E+18,@FakaktaSouth @Rddedhd @donald_j_putin https://t.co/xUJ3iSgScs,
1.4941E+18,Tbh I find Russia more credible than the US government.\nIs that bad?\nWhat does this say about me https://t.co/r717FwXkmS,PN
1.4941E+18,"#16Feb #AlexSaab \n@elcedetueme: ""Le hicieron conciertos, pancartas, tuitazos, caravanas, libros, series, documentales, comunicados, programas de televisión, hasta Putin pidió su libertad; y resulta que el ""héroe de la patria"" Alex Saab es un sapo de la #DEA.\nDulcito de lechoza"".",
1.4941E+18,"@JanaDahoui Colaborar com a defesa, o Putin não entendeu.\n\nVamos naturalizar o David Luiz, o Dante e o Marcelo, para fechar a defesa da Russia para a Copa de 22, com o Mario Fernandes na lateral direita! \n\nBela colaboração.",
1.4941E+18,"@Rowey3508 @KiarKini @ChristopherJM @Maxar small minor specifications: ""Transnistria"" is a small separatist region of Moldova.\n""Ukrainian"" separatists are in Ukraine (LNR/DNR) (zero RU military)\nAbkahzia and Sth Ossetia were never part of Georgia. They defeated Georgia in a war at the break up of the USSR.",
1.4941E+18,"- De Moscou tomei conhecimento sobre a tragédia que se abateu em Petrópolis/RJ.\n\n- Fiz várias ligações para os Ministros @rogeriosmarinho e Paulo Guedes para auxílio imediato às vítimas, bem como conversei com o @DefesaGovBr , General Braga Neto, que me acompanha na Rússia.",
1.4941E+18,"🧵The freedom of the press is under unprecedented attack. I am fighting back, but need help: https://t.co/fcWquYecRr https://t.co/q3153vyCUQ",
1.4941E+18,"Se o Lula viajasse para a Rússia, levando a tiracolo o filho dele, e ficasse hospedado em hotel de R$ 100 mil a diária, a Globo cancelaria o BBB para dar continuidade ao Jornal Nacional.",
1.4941E+18,Putin welcomed Brazil's Bolsonaro in the Kremlin. Quite different to the long table talks Putin held with Macron and Scholz. https://t.co/ZZ8NTQCYmL,
1.4941E+18,@ChiefsAJ_ @Kai_Chiefs He really acts like their haven’t been other run heavy teams with a top 5 oline and pretty good running back duo. I wonder why the ravens had the greatest rushing attack ever and those other teams didn’t. What’s the uncommon denominator 🤔,
1.4941E+18,Grande Encontro! \nPresidente Bolsonaro e Vladimir Putin\n#depheliolopes #MINHACORÉOBRASIL https://t.co/Ez1SYvu40L,
1.4941E+18,"#Iran #Russia  #China  Puppets of #Ukraine ,Hong Kong ,Taiwan (#CIA/#ISIS) \n#ApartheidIsrael https://t.co/UdxTwgwJdC",
1.4941E+18,Here's how a #Ukraine-Russia conflict could impact gas prices https://t.co/rthNNxzPYr,
1.4941E+18,"PUTIN não tá entendendo ""como assim"" não foi solucionado ainda quem mandou matar Bolsonaro!\n(Ele deve saber!)\n#BolsonaroOrgulhoDoBrasil",
1.4941E+18,Stand with Ukraine. https://t.co/L1pvpjlKpS,
1.4941E+18,@radeksikorski @anneapplebaum I've read the arguments over the years on both Russia and China on inviting them into the fold rather than cutting them off. All sounded so great. Then I watched as they laughed at us. Look what China and Russia grew up into with 'nicey nicey'.,
1.4941E+18,"They didn’t even attack you, all they’re saying is educate yourself and follow through LMFAOOOOOOO https://t.co/fvNX0utIyo",
1.4941E+18,"If you liked this tweet, check out my latest thread on the Ukraine crisis. \n\nFollow me for the latest, in-depth analysis you won't hear from mainstream U.S. media. \n\nhttps://t.co/sND9YSkhfC",
1.4941E+18,ATENÇÃO!\nFotos exclusivas de Bolsonaro em sua visita a Rússia. \n#BolsonaroComunista https://t.co/We9Bl8fShj,
1.4941E+18,"A 'dark pall' hangs over Sydney's eastern beaches after fatal Little Bay shark attack, locals say  https://t.co/7XYRp0sshR",
1.4941E+18,"Bolsonaro elogiou três grandes invenções da Rússia: montanha russa, roleta russa e salada russa!",
1.4941E+18,"Tom Cotton accuses Dems of “flooding the streets with criminals” and is blocking all DOJ nominees, imperiling our nat’l security\n\nThe same guy lied about being an Army Ranger, told us to buy Greenland, &amp; may have been catfished by Russia\n\nYeah we should really listen to this dude",
1.4941E+18,Applebaum(tree) + Ukraine = Cold Climate Gardening https://t.co/K8min9coUf,
1.4941E+18,"@Breaking911 China911, why don’t you prove another baseless claim.  Show us pics of the Ukraine border.",
1.4941E+18,Fck Russia.\nInnocent bystanders punished by cancellation of Olympic medal ceremonies https://t.co/nKcGQ9jdqY,
1.4941E+18,Los Mercados Reaccionando a cualquier movimiento de #Rusia 😅\n\n#Bitcoin #Crypto #Russia https://t.co/Z0lR6khrdg,
1.4941E+18,"When Michael Flynn says ""the Ukraine,"" I doubt he's making a mistake. That's what it was called when it was a Soviet Republic, which Putin wants it to be again. 🇺🇦",
1.4941E+18,"You can't call Democrats ""soft on crime"" when the Republican Party is excusing the January 6 terror attack and a Republican Senator is blocking critical players in our legal system who prosecute human trafficking and violent crime. That is the height of hypocrisy. https://t.co/tka6dsqFU9",
1.4941E+18,SER ESTRANHO QUE DE FORMA SORRATEIRA INVADE E TRANFORMA COM UMA CANETADA AS NOSSAS VIDAS EM SOFRIMENTO E DESILUSÃO.\n#DoriaNaoDecola https://t.co/yHETtJp938,
1.4941E+18,Ethiopian Sugar said the Horn of Africa nation’s biggest miller of the sweetener has been out of operation since Feb. 9 after an attack by the rebel Oromo Liberation Army https://t.co/RdTDxZVbkX via @business,
1.4941E+18,When did Facebook and Russia get married?,
1.4941E+18,[2.6 Beta]\n\nName: Haran Tsukishiro Futsu\nSec stat: Crit Rate\n\n(Repost because I messed up the base attack💀) https://t.co/Sr0iW6gw8C,
1.4941E+18,OSCE特別監視ミッション、ウクライナ東部の日々の休戦協定不履行の状況をレポート。プーチンの言うとおりジェノサイドと言うべき事態が生じていたら、ここで報告されているはずたと、米側は主張。Daily and spot reports from the Special Monitoring Mission to Ukraine https://t.co/fUKpV2K8iH,
1.4941E+18,"@Rezang_La more news for @shreyas_ToI we &amp; friends in Australia, UK, USA &amp; elsewhere recite Hanuman Chalisa, BhagwatGeeta etc.  At home &amp; at halls we hire for get together. Tell @toi how terrible! I will pray HanumanJi that @shreyas_ToI doesn't have heart attack knowing this. https://t.co/hWvWEw85NN",
1.4941E+18,"FOLLOW THIS GUY:  @otkachenkoua This is Alexander Kachenkoua.  He is #Ukraine Information &amp; Culture Minister. We went together to Donbas battlefront. He’s a great guy, a former journalist and has a great mind.  Ask him anything.  He can help clarify this crazy situation. https://t.co/3AOYzz05ec",
1.4941E+18,@TheRealMatt22 @ksorbs HOLY S**T!   This jacka$$ was in on the terrorist attack on the capitol and sitting back on his butt cheering them on!  Traitor!,
1.4941E+18,"❓How do U.S. intelligence agencies create fake news to demonize foreign countries under the boot of U.S. empire❓\n\nFormer CIA Officer John R. Stockwell outlines how these agencies distort reality in order to demonize countries like China, Russia, Ethiopia, Cuba, and others: https://t.co/WPiqsjh9Ns",
1.4941E+18,Who else believes #China asked #Russia to wait till the #OlympicGames end to invade #Ukraine..? https://t.co/omMEySRNKb,PN
1.4941E+18,"@thesiriusreport Like Russia and China calling themselves democracies, you mean? 🤡",
1.4941E+18,@JuhZanca @monySCBRASIL Está perto da Rússia é uma estratégia bélica... sabe porque ninguém entra na Venezuela? O ditador Maduro fez aliança com Rússia....,
1.4941E+18,@KUSINews https://t.co/ne1SaFQ5X4,
1.4941E+18,Let this sink in: The Clinton campaign PAID to establish a narrative tying President Trump to Russia. They then SPIED on the sitting President of the United States. \n \nWe need investigations and accountability ASAP.,
1.4941E+18,O Putin...👏🏻👏🏻👏🏻👏🏻 https://t.co/XKHYcJP1c4,
1.4941E+18,"Meta has “removed a network of 3 Facebook accounts operated from Russia that targeted primarily Nigeria, Cameroon, Gambia, Zimbabwe &amp; Congo”\n\nThey sought to recruit African journalists with the aim of manipulating local news agenda ➡️ https://t.co/ZPupxhZTtM\n\n#SocialMediaInAfrica https://t.co/YfQQ8FioSd",
1.4941E+18,@SantiagoAuFund @habfan94 @LynAldenContact In Ukraine? ;),
1.4941E+18,"@KofmanMichael The shell game is draining what is left of Ukraine’s economy, draining US/NATO credibility &amp; bringing billions of dollars to Russia due to higher commodity prices.",
1.4941E+18,"Frase de Edson Fachin, próximo presidente do TSE: ""Justiça Eleitoral pode estar sob ataque hacker, inclusive da Rússia”. Ué, espera aí… A estrutura de segurança do TSE não era inviolável? Talvez Barroso tenha mentido para nós.",
1.4941E+18,CIAのウクライナの支局が首都キエフから撤退\n\n負けて逃げるのは米CIAではないか（大笑）\nhttps://t.co/EGr9Ehz5PV,
1.4941E+18,We are so grateful for everyone’s help in getting Kevin home. I am now asking for help from @DeptJusticeIRL in prioritising my (Shahnoza Tursunzoda - Kevin's partner) visa to get there in time for the funeral and to be with family. \n\nhttps://t.co/nWJ0gGTGgV,
1.4941E+18,"@CarlaZambelli38 @jairbolsonaro O cara vai para o outro lado do mundo em troca de absolutamente nada, age feito um cachorrinho adestrado do Putin, fica mentindo direto e ainda esquece de colocar o sapato certo na mala. Aí não dá! A gente esperava que ele levasse o sapato!",
1.4941E+18,"@James288484 @discovery_monk @PierrePoilievre 1/2- Do you usually like your own tweets, James?  In fact, Ukraine suffered famines every 100 years or so.  And say what you want about communism, but collectivism put an END to that. But you go ahead and celebrate the Ukrainian Nazis with their own SS battalion that killed 100s",
1.4941E+18,Ukraine International Airlines and SkyUp Airlines evacuated 10 aircraft from Kyiv https://t.co/S7Y89M8GLO,
1.4941E+18,New w/ @KenDilanianNBC @dandeluce NBC's interview with Taiwan's Representative to Washington about why both China and Taiwan are keeping an eye on the situation in Ukraine: https://t.co/9tKYuxd5jA,
1.4941E+18,@VongolaPrimoKHR Up-smash nikita u-tilt dash attack c-4 no se yo si gana simon eh,
1.4941E+18,"Putin recibe a Bolsonaro durante su visita a Rusia, vaya por Dios y otra vez Bolsonaro hizo oídos sordos al pedido de Biden de hace unos días donde le sólicito que no fuera, bien por Bolsonaro, ummmm, aquí no hay mesa🤣🤣. https://t.co/xWWqh5C12e",
1.4941E+18,Tokyo revengers fans switched up faster than attack on titans fans 😭😭😭,
1.4941E+18,"Comunicado Conjunto do Presidente da República Federativa do Brasil, Jair Messias Bolsonaro, e do Presidente da Federação da Rússia, Vladimir Putin https://t.co/75HaPtzv8L",
1.4941E+18,@sharkgators oh that's a personal attack,
1.4941E+18,"I have a question.\nWhat would happen, if we spent all our military budgets on fighting climate crisis?\n100 thousand soldiers in Russia fighting wildfires, planting trees, building wind turbines and solar panels. \n2 trillion $ every year to make our future safe again. Just imagine",
1.4941E+18,"@OmegaFusions @R6Extraction Client-side means only the player who decides to enable it is affected, if you love cosmetics then you'll be fine. And yeah we're fighting aliens but it all has an excellent lore &amp; explanation behind it, a parasite from Russia, meteorite, etc. BTW this is not realistic for me lol https://t.co/99Pl67Ku7F",
1.4941E+18,"Quando senador Angelo Coronel foi à Rússia pra ""buscar conhecimento"" pra ""combater desinformação"", o Fachin não abriu a boca.\nEstranho, né? https://t.co/4h00sovJT3",
1.4941E+18,"Just got word that a family friend died. Friend and his fiancé got their boosters, then he left town for work for a few days. He returned to find her dead of a heart attack. She was 44. 😔",
1.4941E+18,Not a day goes by without another clip of Tucker Carlson on #Russia's state TV. #TuckyoRose and his pro-Russian guests provide the kind of material that is deeply cherished by Kremlin-funded networks. https://t.co/CJuFPbdZHn,
1.4941E+18,@fstockman you literally (and callously) said “Why not give it (Ukraine) to him” so you actually did argue to essentially do nothing. Your position works only if “avoid all war” is your only moral code or consideration. #TheArgument @janecoaston,
1.4941E+18,Are we concerned at all this guy works in national security?  \n\nSullivan’s Role In Pushing Russia Collusion Hoax Questioned After Durham Filing – Patriots Party News https://t.co/Wke2XkV0sl,
1.4941E+18,#ANALYSIS: Morrison's found a new line of attack — and not even the ASIO boss can stop him https://t.co/BCmXSb1xrW,
1.4941E+18,🔴🇺🇸 ALERTE INFO - La #Russie a renforcé sa présence militaire à sa frontière avec l'#Ukraine en déployant 7000 soldats supplémentaires. (responsable Maison Blanche),
1.4941E+18,In the 1990s the West was silent when Yeltsin shelled the Russian Parliament which was controlled by hardline Nationalists and Communists. The West gave Russia billions in loan and aid which disappeared into Swiss bank accounts. Botched privatisations created the oligarchs.,
1.4941E+18,"From the people that brought you Covid is a hoax to make Trump look bad, Maria Bartiromo says the entire conflict between Russia &amp; Ukraine was concocted by Jake Sullivan to distract from Hillary Clinton’s campaign spying on Trump.\n\nMAGA morons at their finest🤦‍♂️\n\nFFS\n\n#DemVoice1 https://t.co/kCQEA2Bz4t",
